ANNEE;COLL_NOM;COLL_SIRET;COLL_TYPE;ACTE_DATE;ACTE_REF;ATTRIB_NOM;ATTRIB_SIRET;SUB_OBJ;SUB_MONTANT;Notification à la commission Européenne
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;POITIERS VTT;49503782200000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du cyclisme en loisirs. L'association dispose de 37 adhérents.";200.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;POITIERS-MIGNE ECHECS;44118257300000.0;"Association ""haut niveau""
L'association est rattachée à une fédération délégataire qui compte 54 551 licenciés dont 12 655 femmes. Le club dispose d'une équipe féminine évoluant au plus haut niveau national alors que l'équipe mixte pratique au second niveau national.";1940.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;SAINT ELOI LOISIRS (SEL);82211477300000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du football en loisirs. L'association dispoise de 16 adhérents.";500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;SPELEO-CLUB POITEVIN;41813990300000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique de la spéléologie en loisirs. L'association dispose de 30
adhérents.";500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;STADE POITEVIN ESCRIME;30179003600000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique de l'escrime. L'équipe phare évolue au niveau national.
L'association dispose de 163 licenciés et adhérents.";4500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;STADE POITEVIN TRIATHLON;41127629800000.0;"Association ""haut niveau"".
L'association est rattachée à une fédération délégataire qui compte 32 014 licenciés dont 7202 femmes. L'équipe phare pratique au plus niveau féminin national sur 3 niveaux. Le club compte par ailleurs deux autres équipes pratiquant au niveau national.";7670.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;Subvention permettant la réalisation des objectifs prévus dans les statuts de l'association. Une avance de 100 000 € a été votée au conseil municipal du 5 décembre 2016.;573253.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;FEDERATION DES CENTRES SOCIAUX ET SOCIOCULTURELS DE LA VIENNE;31150920200100.0;demande de subvention de fonctionnement pour la fédération 11 000  € (annuelle) et 9 000 € dans le cadre de l'accompagnement du centre d'animation des couronneries;20000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0016;ACCORDS POITOU;34843687400000.0;Aide à la production et diffusion de deux émissions hebdomadaires réalisées en partenariat, ZAZOU avec Poitiers Jeune et 900 secondes tout confort avec le Confort Moderne. Ces émissions ont un coût de l'ordre de 5000€ (studios, heures de technicien, moyens de diffusion) que nous ne pouvons plus assumer dans le cadre du nouveau modèle économique s'imposant aux radios associatives. Ces deux émissions permettent une large exposition médiatique sur deux départements de la programmation et des activités de ces deux dynamiques structures de la ville de Poitiers en direction des publics jeunes et amateurs de musiques actuelles.;4000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0026;ASSOCIATION DEPARTEMENTALE DES PUPILLES DE L'ENSEIGNEMENT PUBLIC DE LA VIENNE;30053625700300.0;Aide et soutien au développement des activités de l'association PEP 86.;1900.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0026;ASSOCIATION DES AMIS DE LA BIBLIOTHEQUE PEDAGOGIQUE DE LA CIRCONSCRIPTION DE POITIERS 1 OUEST;34348414300000.0;Subvention de fonctionnement permettant l'animation de la bibliothèque pédagogique et l'acquisition de séries de livres (documentaires, romans, albums) mis à la disposition des enseignant(e)s des écoles maternelles et élémentaires pour les enfants de Poitiers.;450.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0026;BIBLIOTHEQUE CENTRALE MATERNELLE;50223025300000.0;Aide au fonctionnement de la Bibliothèque Centrale Maternelle pour achats et entretien des documents destinés au prêt pour les enseignants de Poitiers, Grand Poitiers et du département de la Vienne.;800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0026;FEDERATION DEPARTEMENTALE DES CONSEILS DE PARENTS D'ELEVES DES ECOLES PUBLIQUES - FCPE 86;31430429600000.0;Aide au financement de nos activités de coordination, conseil, soutien et information des associations de parents d'élèves de Grand Poitiers. Renforcement du réseau des conseils locaux et sections.;1400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0034;FEDERATION NATIONALE DES DEPORTES ET INTERNES RESISTANTS ET PATRIOTES - SECTION DE POITIERS;49353060400000.0;"Créée par les déportés et les internés, la FNDIRP, association « loi de 1901 », naquit en octobre 1945.
La FNDIRP a créé la Fondation pour la mémoire de la Déportation. La Fondation réunit aujourd’hui l’ensemble des fédérations et associations d’anciens déportés et leurs familles. Elle est représentative des différents courants historiques de la Déportation et donc porteuse de plusieurs mémoires.";275.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;ASSOCIATION DES GARDES-MALADES DU POITOU - AGMP;38510883200000.0;En 2017, l'AGMP va absorber une structure d'aide à domicile, l'ASAD et reprendre ses 3 salariées. Cette opération va occasionner des coûts supplémentaires (temps de travail et acquisition de logiciel).;4900.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;ECOUTE-EPHETA;80908174800000.0;Participation au fonctionnement de l'association. L'objectif est de se mettre au service de toute personne et famille ayant besoin d’un soutien moral et psychologique.;700.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;INFO ALLAITEMENT 86;49495714500000.0;Soutien téléphonique 7j/7 par des bénévoles réunions d'accompagnement des mamans dans leur projet d'allaitement, atelier portage.;500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;MEMOIRES 14;80421070600000.0;Fonctionnement des ateliers mémoires;800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;UN HOPITAL POUR LES ENFANTS - UHPE;39925167700000.0;Subvention de fonctionnement - Aide au financement d'animations, d'ateliers et d'interventions auprès des enfants et adolescents hospitalisés au CHRU de Poitiers, pour alléger leurs conditions d'hospitalisation.;10000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;JAZZ A POITIERS;41410504900000.0;Soutien au fonctionnement de l'association pour ses actions de promotion et diffusion du jazz et des musiques actuelles : programmation de concerts à Carré Bleu, festival Bruisme, résidences de création, actions de médiation auprès de nouveaux publics.;37000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;L'ATELIER COMEDIES ET PROVERBES;47767743900000.0;Soutien à la pratique et au développement du théâtre amateur.;400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;LEVEL 6;51378377900000.0;Aide au paiement du loyer de locaux mutualisés pour des structures oeuvrant dans les domaines de l'image et du son.;7200.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;MAISON DE LA POESIE DE POITIERS;49336019200000.0;Aide à l'organisation de rencontres avec des poètes français et étrangers visant à faire connaître la poésie à tous les publics.;3500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;ORCHESTRE POITOU CHARENTES;32260384600100.0;Aide au fonctionnement pour le travail de diffusion et de médiation de l'Orchestre.;34000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0054;ASSOCIATION DES PARALYSES DE FRANCE (APF);77568873203500.0;"L’Association des paralysés de France (APF) a pour objectifs: 
- la participation sociale des personnes atteintes de déficience motrice avec ou sans troubles associés 
- leur défense à titre collectif et individuel 
- l’amélioration de la situation sociale, matérielle et de leur état de santé des personnes, enfants ou adultes, atteintes de déficience motrice avec ou sans troubles associés et de leur famille.";2550.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0054;ASSOCIATION POITEVINE POUR LA REHABILITATION DES APHASIQUES;49374616800000.0;"L'association A.P.R.A. propose à ses membres (patients et conjoints) de se retrouver 2 fois/semaine, pour réaliser des exercices de stimulation verbale.
Les groupes ont lieu sur le site du CHU de Poitiers.";100.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0054;ASSOCIATION POUR LE DEVELOPPEMENT DES RENCONTRES ARTISTIQUES ET SPORTIVES - ADRAS;44413346600000.0;"Aide à la création chorégraphique ""Envido"" avec l'intervention de professionnels (musiciens, régisseurs, chorégraphes.)";500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0054;DEUX LANGUES POUR UNE EDUCATION CENTRE OUEST;34804677200100.0;L'association 2LPECO a pour but de donner aux enfants sourds dont les parents le souhaitent la possibilité d’avoir une éducation bilingue : Langue des signes française et Français.;930.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0077;CENTRE REGIONAL INFORMATION JEUNESSE POITOU-CHARENTES - CRIJ;30733663600000.0;"Le CRIJ intervient auprès des jeunes, du grand public et des professionnels pour leur fournir des informations généralistes et des services individualisés de qualité, appuyés sur les principes des Chartes européenne et nationale de l'Information Jeunesse.
Ces informations utiles se retrouvent aujourd'hui pour partie sur le portail jeuneapoitiers, développé de façon spécifique pour la Ville de Poitiers et avec un ensemble de partenaires, sur des thématiques identifiées ensemble et avec la participation de groupes de jeunes, rassemblant les informations utiles aux jeunes sur le territoire.";99000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0095;L'HIRONDELLE POITEVINE;49921534100000.0;Faire connaître la colombophilie et participer aux concours fédéraux et nationaux;180.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0095;VETERINAIRES POUR TOUS 86;49458170500000.0;Soutien de la  ville de Poitiers à VPT 86 dans sa démarche pour la protection animale (opérations d'identification et stérilisations à destination des plus démunis);2235.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0106;COMITE DE QUARTIER : AUTOUR DU PONT NEUF;49277504400000.0;Subvention pour assurer le fonctionnement du comité de quartier Autour du Pont-Neuf et pour permettre l'organisation du gouter annuel offert aux plus anciens habitants du quartier.;2100.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0106;JEUNESSE OUVRIERE CHRETIENNE - JOC;49303939000000.0;Aide pour le fonctionnement de l'association qui propose des formations et des activés pour ses membres.;300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;BANQUE ALIMENTAIRE DE LA VIENNE;34757493100000.0;Subvention pour le fonctionnement général de la Banque Alimentaire de la Vienne;12740.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;L'EVEIL;33235830800000.0;Soutien aux actions d'insertion sociale et professionnelle, de lien social et de solidarité.;63250.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;MAISON DE LA SOLIDARITE DE POITIERS;49368056500000.0;Subvention de fonctionnement pour l'association qui a pour objet la gestion et l'animation de la Maison de la solidarité de Poitiers qui heberge une quinzaine d'associations.;3000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;UNION DEPARTEMENTALE DE LA CONFEDERATION SYNDICALE DES FAMILLES DE LA VIENNE - UD/CSF 86;39042747400000.0;Cette asssociation assure au point de vue matériel et moral, la défense et la représentation des intérêts généraux des foyers et des familles populaires. Elle a aussi pour objet l'étude des diverses questions et la coordination des diverses activités ou services qui relèvent du domaine social-familial.;5000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0048;POITIERS MOUNDOU;49481873500000.0;Appui aux investissements immobiliers réalisés à l'école Djarabé (travaux de réhabilitation, maçonnerie et peinture) et au centre de santé de Taye (réalisation d'un bâtiment maternité).;7600.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;L'EVEIL;33235830800000.0;Participation aux investissements d'une chambre froide et d'un véhicule destiné à favoriser la logistique entre les activités associatives de maraichage, de restauration et d'épicerie solidaire.;3500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;STADE POITEVIN TENNIS DE TABLE - SPTT;45409285900000.0;Initiation et pratique du tennis de table sur le temps extra scolaire dans 3 écoles élémentaires A. Daudet, Andersen et C. Perrault du quartier des Couronneries.;500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DES CENTRES SOCIOCULTURELS DES 3 CITES;39357424900000.0;"Financement de l'action ""Tous connectés"" aux 3 cités qui vise à lutter contre la fracture numérique. En 2016, l'action a touché plus de 450 personnes.";3400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DES CENTRES SOCIOCULTURELS DES 3 CITES;39357424900000.0;"Vivre ensemble au sein de la Résidence Intergénérationnelle
Il s'agit d'aller vers les habitants les moins connus, de valoriser les savoirs, savoir-faire et savoir-être des habitants, de développer l'interconnaissance entre personnes de différentes  cultures, de prendre soin des aînés du quartier et les valoriser.";5000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;Les Petits Devant les Grands Derrière : programmation d'oeuvres contemporaines jeune public dans les domaines du spectacle vivant et du cinéma, avec mise en place d'actions de médiation en temps scolaire et extra-scolaire à destination des enfants et de leur famille.;67000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;PATRONAGE SAINT JOSEPH;78156635100000.0;Subvention pour le fonctionnement des accueils de loisirs des enfants de 3 à 6 ans, de 7 à 11 ans, organisation de mini-camps et de séjours dans le cadre du Contrat Enfance Jeunesse signé entre la ville de Poitiers et la Caisse d'Allocations Familiales de la Vienne.;52800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;SAINT-ELOI VIVRE ENSEMBLE - SEVE;53952807500000.0;"Soutien à la parentalité. Il y deux axes dans le projet :
-Pause Café des Parents :  lieu de rencontre sur le quartier de Saint Eloi, avec une demande en particulier sur des thématiques éducatives mais aussi de sortir de l'isolement certains parents qui connaissent peu de monde sur le quartier et souhaitent sortir de chez eux.
- Atelier Bricolage pour tous : c'est un lieu pour partager entre parents et enfants pour effectuer du petit bricolage en étant accompagnées.";2300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;ASSOCIATION DEPARTEMENTALE POUR LA SAUVEGARDE DE L'ENFANT A L'ADULTE - ADSEA;77571613700200.0;"MEDIATION PAR LES PAIRS
- Mettre en oeuvre une dynamique de gestion des conflits mineurs internes aux écoles et collèges.
- Travailler à la valorisation d'une culture de médiation et de gestion des conflits, favoriser l'échange verbal, et résoudre ces conflits de manière non-violente.
- Aider à favoriser la cohérence en matière de gestion des conflits entre les différents acteurs des territoires.
- Permettre une continuité de l'action entre les écoles et les collèges.";3000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;COMITE DES ALTERNATIVES POITEVINES A L'EMPLOI ET L'ENTRAIDE (CAPEE);38144767100000.0;"COMAC
Financement de l'action COmment Mange t'On Aux Couronneries (COMAC) relative à la promotion de la santé en matière alimentaire sur le quartier. En 2016, 14 ateliers et 1 animation sur le marché ont permis de toucher plus de 230 personnes.";1600.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;L'EVEIL;33235830800000.0;"SANTE - CITOYENNETE
Financement des actions liées à la citoyenneté et la santé afin de favoriser la participation des usagers aux activités de l'association en particulier sur l'épicerie solidaire.";3800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;SANZA;43473066900000.0;"MEDIATION SCOLAIRE ET PARENTALITE
Dans chaque école des Couronneries, les parents peuvent se retrouver dans les espaces café parents pour discuter librement, sur la parentalité, l'éducation, la scolarité des enfants et la famille. Ceci peut amener la médiatrice de l'association à réaliser des accompagnements avec les familles des Couronneries, auprès de leurs enfants, afin de favoriser la réussite scolaire des enfants.";5500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;UNION DEPARTEMENTALE DES ASSOCIATIONS FAMILIALES DE LA VIENNE - UDAF;78156646800000.0;"LES PETITS CUISTOTS 
Tout au long de l'année scolaire et dans chaque établissement, une diététicienne interviendra en classe à raison de 7 à 10 séances. Une dizaine d'interventions au sein des jardins partagés (Couronneries, 3 cités, et Beaulieu) seront proposées permettant ainsi diverses plantations et récoltes.  
Deux ateliers culinaires parents/enfants seront mis en place.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0110;MISSION LOCALE D'INSERTION DU POITOU;37968222200000.0;"SANTE VOUS BIEN : Journée partenariale d'information et de sensibilisation active autour de la santé
Cette action s'appuie fortement sur les problématiques repérées par les acteurs intervenant sur les quartiers. Cette année, l'accent sera mis sur le quartier de Beaulieu. Les difficultés repérées lors des différents ateliers et actions auprès des jeunes et des parents sont notamment celles qui concernent l'équilibre alimentaire, l'accès aux activités physiques et sportives, l'accès à la prévention des addictions.
L'enjeu de cette journée est de permettre une visibilité et une accessibilité des dispositifs/structures existants ciblés à destination des jeunes en offrant des réponses intégrées dans le droit commun.";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0130;COMPAGNIE ET SI...;49471526100000.0;"Participation de la Compagnie Et Si avec les cabines d'écoute ""Tu Me Marques"" le 7 juin 2017 sur la place Leclerc lors du festival ""Les Accessifs"".";300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0145;LE TOIT DU MONDE;32515885500000.0;Appui à l'organisation du festival Monde en Fête. Cet évènement vise à valoriser les cultures étrangères et encourager le dialogue interculturel. Il promeut l'action des associations locales dans le domaine artistique et international.;4000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0155;STADE POITEVIN BASKET BALL;34991623900000.0;Mise en place et organisation d'un stand TULIPA sur site de la foire de poitiers;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0184;COMITE POITEVIN PALESTINE;49334910400000.0;"Commémoration de la Journée de la Terre palestinienne par la présentation de l'exposition ""La Palestine s'affiche"" et la projection d'un film.";400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0184;MOUVEMENT EUROPEEN-FRANCE VIENNE;49318280200000.0;Organisation de manifestations et d'actions de communication en faveur de la citoyenneté européenne;2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0185;ASSOCIATION DES ETUDIANTS EN MASTER PRO ASSISTANT REALISATEUR - AMPAR;80006924700000.0;Organisation d'événements liés au cinéma et au handicap permettant la mise en valeur du métier d'assistant réalisateur et le développement de l'accessibilité et de la perception du cinéma par les sourds et les malentendants.;1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0185;BUREAU DES ARTS DE SCIENCES PO POITIERS PREMIER CYCLE AMERIQUE LATINE, ESPAGNE PORTUGAL;51859996400000.0;Appui à la 9ème édition du Festival Arts et politique qui porte cette année sur les thèmes du corps et de la religion. Le festival est tourné vers les étudiants de Poitiers et est également ouvert à l'ensemble de la population.;750.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0188;ASSOCIATION MAROCAINE DES BIENFAISANCES;52960091800000.0;"SOUTIEN SCOLAIRE 
Cette action est mise en place en partenariat avec le Centre d'Animation des Couronneries qui met à disposition une salle le samedi matin (9h-12h30).
Elle permet aux enfants du primaire et du collège une aide et un soutien aux devoirs et des explications de certaines matières par des professeurs qualifiés.
L'objectif est de mieux préparer les enfants dans leurs études et d'éviter ainsi l'échec scolaire.
Il est prévu aussi d'organiser en fin d'année une préparation intense d'examen du brevet via une action intitulée ""BREVET POUR TOUS""";1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0140;TEMPS DES ENFANTS A LA MAISON - TEMPS DEM;44538254200000.0;"Temps DEM est un acteur local qui permet aux parents de concilier leur vie familiale avec leur vie professionnelle. Le monde du travail d'aujourd'hui propose de plus en plus d'horaires  atypiques. Temps DEM est donc présent pour venir en complémentarité des autres modes de garde existants sur le territoire. Nous permettons aussi aux familles en recherche d'emploi qui ont peu accès aux mode d'accueil collectifs, d'accéder à un mode de garde adapté à leur besoin.
Temps DEM répond également de plus en plus aux familles d'enfants porteurs de handicap, qui souffrent du manque de place d'accueil spécialisé.";9800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0143;JARDINS FAMILIAUX DU CHAMP DE LA CAILLE;40110876600000.0;Aide au paiement du loyer.;209.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0145;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;Aide financière pour le remplacement d'un agent de la ville de Poitiers mis à disposition au Centre de Beaulieu pour 1 mois et demi.;2707.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0184;SO COOPERATION;81841504400000.0;Contribution au fonctionnement de SO Coopération, Réseau Régional Multi Acteurs nouvellement créé et dédié à la coopération et à la solidarité internationales en Nouvelle Aquitaine. SO Coopération est doté d'une antenne à Poitiers.;2900.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0140;VAINCRE LA MUCOVISCIDOSE;78428758300100.0;Contribuer à l'organisation de la Virade de l'Espoir afin que toutes les recettes de la manifestation soient utilisées pour le fonctionnement de l'association (recherche, soins, qualité de vie).;1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0143;ASSOCIATION DES JARDINS FAMILIAUX DE POITIERS SUD;49957824300000.0;SOUTIEN FINANCIER POUR LE FONCTIONNEMENT;468.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0144;ASSOCIATION DES JARDINS FAMILIAUX DE POITIERS SAINT-ELOI;51266794000000.0;DEMANDE DE SUBVENTION 2017;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0155;GYMNASTIC RYTHMIK ACADEMIE DE POITIERS;50013926600000.0;Subvention destinée à la pratique de la gymnastique rythmique sur le territoire de Poitiers.;1700.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0188;POM'CASSIS;51449599300000.0;Subvention pour le fonctionnement des activités de l'épicerie solidaire qui agit sur le quartier des 3 cités - la Plaine. Plus de 130 familles ont fréquenté l'épicerie en 2016.;4300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0188;INSERSUD REGIE DE QUARTIER DE POITIERS SUD;38029377900000.0;Soutien au financement du remplacement d'un véhicule servant à l'action Collectif Meuble pour l'enlèvement des collectes des dons de mobilier et les livraisons des attributions.;6000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0188;SANZA;43473066900000.0;"MEDIATION SCOLAIRE ET PARENTALITE
Il s'agit de verser le solde pour cette action.
En effet, les parents peuvent se retrouver dans les espaces ""cafés parents"" pour discuter librement, sur la parentalité, l'éducation, la scolarité des enfants et la famille. Ceci peut amener la médiatrice de l'association à réaliser des accompagnements avec les familles des Couronneries, auprès de leurs enfants, afin de favoriser la réussite scolaire des enfants.";3800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0212;CENTRE D'INFORMATION ET DE FORMATION DES SERVICES A LA PERSONNE - CIF-SP;49269087000000.0;Complément de financement pour une action de lutte contre l'isolement des migrants âgés;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;ASSOCIATION DE LA MAISON DES SCIENCES ET TECHNIQUES : ESPACE MENDES FRANCE;32858198800000.0;"Parcours d'Education Artistique et Culturelle ""Artyscience"" : création de bandes sonores et musicales sur des films scientifiques, en collaboration avec les musiciens de l'Inquiétant Suspendu. Ce parcours concernera une classe de CE1/CE2 de l'école Montmidi et une classe de 6e du collège Jean Moulin, sur l'année scolaire 2017/2018.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;JEUNESSES MUSICALES DE FRANCE;47879564400000.0;Parcours d'Education Artistique et Culturelle de sensibilisation à la musique classique et de découverte et pratique musicale autour des percussions du monde et d'orchestre, en partenariat avec l'Orchestre de Chambre Nouvelle-Aquitaine. Le parcours concernera des élèves de l'école élémentaire Condorcet et du collège du Jardin des Plantes sur l'année scolaire 2017/2018.;1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;WALPURGIS;82406890200000.0;"Parcours d'Education Artistique et Culturelle autour de la découverte du patrimoine de Poitiers et du quartier des Couronneries, par la réalisation d'une fiction photographique. 
Le parcours, à destination d'élèves de CM2 de l'école élémentaire Andersen, sera réalisé en partenariat avec le Pôle Patrimoine de la Ville et le Musée Sainte-Croix, sur l'année scolaire 2017/2018.";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;ASSOCIATION D'ETUDE ET DE PREVENTION DU SUICIDE DANS LA VIENNE;44016995100000.0;"Participation à l'organisation des 20èmes journées annuelles de la société MARCE FRANCOPHONE : Thème ""Bébés et séparations"".
L'objet est de prévenir la séparation dans le domaine de la périnatalité qui revêt différents visages, en effet le concept de séparation est à l'origine de la vie et dans la genèse du psychisme, il est indissociable du processus d'individuation.";1775.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0248;LA BULLE;50079414400100.0;Cette animation se déroulera du 24 au 26 novembre 2017 et consistera dans l’accueil de 40 créateurs et artistes plasticiens, l’organisation de trois soirées de concerts, d’un spectacle pour les jeunes publics le dimanche après-midi, d’ateliers de découverte des pratiques artistiques et de la culture numérique et d’un espace bar et snack.;3000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0216;ASSOCIATION DE PREFIGURATION DU CENTRE DE VALORISATION DES COLLECTIONS SCIENTIFIQUES;43442653200000.0;"Le CVCU a pour objet de mettre en valeur les collections scientifiques de tous les
départements de l’Université de Poitiers, paléontologie, biologie animale et végétale,
médecine, etc.
Il organise des expositions, notamment à l’Espace Mendès France.";4000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0218;ASSOCIATION DE CONJOINTS SURVIVANTS ET PARENTS D'ORPHELINS DE LA VIENNE - FAVEC 86;30135069000000.0;Fonctionnement de l'association;200.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0210;ASSOCIATION DE GESTION DE LA MAISON DES 3 QUARTIERS - M3Q;32928709800000.0;Subvention d'investissement pour aménager le hall de la Maison des Trois Quartiers.;30000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0210;ASSOCIATION DE GESTION ET D'ANIMATION DE LA MAISON DE LA GIBAUDERIE;47858355200000.0;Acquisition de mobilier suite à l'agrandissement du bâtiment de la maison Gibauderie.;7000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-09-25;2017-0210;SAINT-ELOI VIVRE ENSEMBLE - SEVE;53952807500000.0;Participation au financement de 6 Contrats Locaux d'Accompagnement à la Scolarité en primaire.;10300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-12-11;2017-0264;ADCPG - CATM;78156643500000.0;Fonctionnement de l'association : Evènements militaires, médailles, participations aux obsèques....;150.0;NON
